          18   1.7000000000000139       0.94970000849664693      -0.25155575663266072        1.7000000000000002     
          19   1.8000000000000140       0.94133134505119209      -0.28155629052861014        1.7000000000000002     
          20   1.9000000000000141       0.92482622660474911      -0.31111506187184862        1.7000000000000002     
          21   2.0000000000000142       0.90092509772312845      -0.33962037927060168        1.7000000000000002     
          22   2.1000000000000143       0.87046932832476076      -0.36649558022528717        1.7000000000000002     
          23   2.2000000000000144       0.83437077954589933      -0.39122297682568036        1.7000000000000002     
          24   2.3000000000000145       0.79358042105483984      -0.41336277562430379        1.7000000000000002     
          25   2.4000000000000146       0.74905780932378063      -0.43256607018551169        1.7000000000000002     
          26   2.5000000000000147       0.70174302707027802      -0.44858163044379296        1.7000000000000002     
          27   2.6000000000000147       0.65253235149362931      -0.46125678318347835        1.7000000000000002     
          28   2.7000000000000148       0.60225851263763497      -0.47053313186848378        1.7000000000000002     
          29   2.8000000000000149       0.55167597565397353      -0.47643816775656112        1.7000000000000002     
          30   2.9000000000000150       0.50145127926424049      -0.47907397060704238        1.7000000000000002     
          31   3.0000000000000151       0.45215812371057013      -0.47860420142453597        1.7000000000000002     
          32   3.1000000000000152       0.40427664733406588      -0.47524048160977089        1.7000000000000002     
          33   3.2000000000000153       0.35819616978456925      -0.46922906967496264        1.7000000000000002     
          34   3.3000000000000154       0.31422060766802168      -0.46083852542933013        1.7000000000000002     
          35   3.4000000000000155       0.27257577222451507      -0.45034882431193701        1.7000000000000002     
          36   3.5000000000000155       0.23341782037643780      -0.43804217548730978        1.7000000000000002     
          37   3.6000000000000156       0.19684223061495301      -0.42419562179361797        1.7000000000000002     
          38   3.7000000000000157       0.16289279533042689      -0.40907536490427415        1.7000000000000002     
          39   3.8000000000000158       0.13157024596390546      -0.39293266587114101        1.7000000000000002     
          40   3.9000000000000159       0.10284024525460181      -0.37600111573838224        1.7000000000000002     
          41   4.0000000000000160        7.6640584350848501E-002 -0.35849504667593241        1.7000000000000002     
          42   4.1000000000000156        5.2887507669433925E-002 -0.34060885355815812        1.7000000000000002     
