#Z  A   B (MeV)                     Γ (MeV)
           6          12   10.040603637695312        76.070129394531250        1394.2424774169922 
          12          24   19.134294509887695        73.050849914550781        1392.5441741943359
          16          32   22.165693283081055        80.406097412109375        1390.0997161865234
          20          40   24.349298477172852        81.261207580566406        1387.5431060791016 
          82         208   35.130012512207031        85.786727905273438        1381.8355560302734 
